DateTime,StageFW,InundationFW,StageISt,InundationISt,Overtopping
01/02/1999 00:00:00,19.62,Not Inundated,6.57,Not Inundated,FALSE
01/03/1999 00:00:00,19.51,Not Inundated,6.49,Not Inundated,FALSE
01/04/1999 00:00:00,19.45,Not Inundated,6.36,Not Inundated,FALSE
01/05/1999 00:00:00,19.4,Not Inundated,6.2,Not Inundated,FALSE
01/06/1999 00:00:00,19.33,Not Inundated,6.1,Not Inundated,FALSE
01/07/1999 00:00:00,19.27,Not Inundated,6.03,Not Inundated,FALSE
01/08/1999 00:00:00,19.05,Not Inundated,5.87,Not Inundated,FALSE
01/09/1999 00:00:00,18.79,Not Inundated,5.54,Not Inundated,FALSE
01/10/1999 00:00:00,18.68,Not Inundated,5.34,Not Inundated,FALSE
01/11/1999 00:00:00,18.57,Not Inundated,5.34,Not Inundated,FALSE
01/12/1999 00:00:00,18.48,Not Inundated,5.46,Not Inundated,FALSE
01/13/1999 00:00:00,18.39,Not Inundated,5.5,Not Inundated,FALSE
01/14/1999 00:00:00,18.31,Not Inundated,5.43,Not Inundated,FALSE
01/15/1999 00:00:00,18.24,Not Inundated,5.41,Not Inundated,FALSE
01/16/1999 00:00:00,18.19,Not Inundated,5.61,Not Inundated,FALSE
01/17/1999 00:00:00,18.17,Not Inundated,5.8,Not Inundated,FALSE
01/18/1999 00:00:00,18.44,Not Inundated,6.19,Not Inundated,FALSE
01/19/1999 00:00:00,20.51,Not Inundated,6.87,Not Inundated,FALSE
01/20/1999 00:00:00,24.78,Not Inundated,9.23,Not Inundated,FALSE
01/21/1999 00:00:00,28,Not Inundated,15.37,Not Inundated,FALSE
01/22/1999 00:00:00,29.26,Not Inundated,18.05,Inundated,TRUE
01/23/1999 00:00:00,30.4,Not Inundated,18.64,Inundated,TRUE
01/24/1999 00:00:00,32.22,Inundated,19.47,Inundated,TRUE
01/25/1999 00:00:00,32.92,Inundated,20.15,Inundated,TRUE
01/26/1999 00:00:00,32.74,Inundated,19.75,Inundated,TRUE
01/27/1999 00:00:00,32.26,Inundated,19.19,Inundated,TRUE
01/28/1999 00:00:00,31.43,Not Inundated,18.26,Inundated,TRUE
01/29/1999 00:00:00,30.39,Not Inundated,17.12,Inundated,TRUE
01/30/1999 00:00:00,29.16,Not Inundated,15.87,Not Inundated,FALSE
01/31/1999 00:00:00,27.88,Not Inundated,14.79,Not Inundated,FALSE
02/01/1999 00:00:00,26.78,Not Inundated,13.75,Not Inundated,FALSE
02/02/1999 00:00:00,25.76,Not Inundated,12.54,Not Inundated,FALSE
02/03/1999 00:00:00,24.49,Not Inundated,11.49,Not Inundated,FALSE
02/04/1999 00:00:00,23.55,Not Inundated,10.43,Not Inundated,FALSE
02/05/1999 00:00:00,23.01,Not Inundated,9.99,Not Inundated,FALSE
02/06/1999 00:00:00,23.97,Not Inundated,9.97,Not Inundated,FALSE
02/07/1999 00:00:00,27.03,Not Inundated,12.9,Not Inundated,FALSE
02/08/1999 00:00:00,31.07,Not Inundated,17.06,Inundated,TRUE
02/09/1999 00:00:00,33.75,Inundated,19.76,Inundated,TRUE
02/10/1999 00:00:00,35.34,Inundated,23.33,Inundated,TRUE
02/11/1999 00:00:00,35.42,Inundated,24.61,Inundated,TRUE
02/12/1999 00:00:00,35.3,Inundated,24.08,Inundated,TRUE
02/13/1999 00:00:00,34.94,Inundated,23.18,Inundated,TRUE
02/14/1999 00:00:00,34.66,Inundated,22.37,Inundated,TRUE
02/15/1999 00:00:00,34.45,Inundated,21.61,Inundated,TRUE
02/16/1999 00:00:00,34.29,Inundated,21.16,Inundated,TRUE
02/17/1999 00:00:00,34.59,Inundated,21.3,Inundated,TRUE
02/18/1999 00:00:00,35.17,Inundated,24.54,Inundated,TRUE
02/19/1999 00:00:00,35.39,Inundated,24.86,Inundated,TRUE
02/20/1999 00:00:00,35.49,Inundated,23.82,Inundated,TRUE
02/21/1999 00:00:00,35.53,Inundated,23.4,Inundated,TRUE
02/22/1999 00:00:00,35.58,Inundated,23.27,Inundated,TRUE
02/23/1999 00:00:00,35.46,Inundated,22.72,Inundated,TRUE
02/24/1999 00:00:00,35.1,Inundated,22.07,Inundated,TRUE
02/25/1999 00:00:00,34.82,Inundated,21.62,Inundated,TRUE
02/26/1999 00:00:00,34.68,Inundated,21.36,Inundated,TRUE
02/27/1999 00:00:00,34.58,Inundated,21.18,Inundated,TRUE
02/28/1999 00:00:00,34.54,Inundated,21.04,Inundated,TRUE
03/01/1999 00:00:00,34.58,Inundated,21.11,Inundated,TRUE
03/02/1999 00:00:00,34.79,Inundated,21.52,Inundated,TRUE
03/03/1999 00:00:00,34.91,Inundated,21.8,Inundated,TRUE
03/04/1999 00:00:00,35.03,Inundated,21.95,Inundated,TRUE
03/05/1999 00:00:00,35.02,Inundated,21.91,Inundated,TRUE
03/06/1999 00:00:00,35.02,Inundated,21.87,Inundated,TRUE
03/07/1999 00:00:00,34.94,Inundated,21.6,Inundated,TRUE
03/08/1999 00:00:00,34.8,Inundated,21.17,Inundated,TRUE
03/09/1999 00:00:00,34.72,Inundated,20.9,Inundated,TRUE
03/10/1999 00:00:00,34.58,Inundated,20.57,Inundated,TRUE
03/11/1999 00:00:00,34.46,Inundated,20.24,Inundated,TRUE
03/12/1999 00:00:00,34.31,Inundated,20.05,Inundated,TRUE
03/13/1999 00:00:00,34.1,Inundated,19.75,Inundated,TRUE
03/14/1999 00:00:00,33.87,Inundated,19.45,Inundated,TRUE
03/15/1999 00:00:00,33.4,Inundated,19.08,Inundated,TRUE
03/16/1999 00:00:00,32.52,Inundated,18.37,Inundated,TRUE
03/17/1999 00:00:00,31.5,Not Inundated,17.32,Inundated,TRUE
03/18/1999 00:00:00,30.41,Not Inundated,16.14,Not Inundated,FALSE
03/19/1999 00:00:00,29.44,Not Inundated,15.01,Not Inundated,FALSE
03/20/1999 00:00:00,28.5,Not Inundated,14.05,Not Inundated,FALSE
03/21/1999 00:00:00,27.43,Not Inundated,13.17,Not Inundated,FALSE
03/22/1999 00:00:00,26.46,Not Inundated,12.3,Not Inundated,FALSE
03/23/1999 00:00:00,25.49,Not Inundated,11.55,Not Inundated,FALSE
03/24/1999 00:00:00,24.49,Not Inundated,10.76,Not Inundated,FALSE
03/25/1999 00:00:00,24.1,Not Inundated,10.18,Not Inundated,FALSE
03/26/1999 00:00:00,26.65,Not Inundated,10.22,Not Inundated,FALSE
03/27/1999 00:00:00,28.21,Not Inundated,11.81,Not Inundated,FALSE
03/28/1999 00:00:00,28.32,Not Inundated,12.55,Not Inundated,FALSE
03/29/1999 00:00:00,27.98,Not Inundated,12.68,Not Inundated,FALSE
03/30/1999 00:00:00,27.05,Not Inundated,12.38,Not Inundated,FALSE
03/31/1999 00:00:00,25.59,Not Inundated,11.6,Not Inundated,FALSE
04/01/1999 00:00:00,24.54,Not Inundated,10.52,Not Inundated,FALSE
04/02/1999 00:00:00,23.75,Not Inundated,9.57,Not Inundated,FALSE
04/03/1999 00:00:00,22.98,Not Inundated,9.02,Not Inundated,FALSE
04/04/1999 00:00:00,22.36,Not Inundated,8.51,Not Inundated,FALSE
04/05/1999 00:00:00,21.87,Not Inundated,8.22,Not Inundated,FALSE
04/06/1999 00:00:00,21.61,Not Inundated,8.22,Not Inundated,FALSE
04/07/1999 00:00:00,21.48,Not Inundated,8.07,Not Inundated,FALSE
04/08/1999 00:00:00,21.61,Not Inundated,8.15,Not Inundated,FALSE
04/09/1999 00:00:00,21.79,Not Inundated,8.3,Not Inundated,FALSE
04/10/1999 00:00:00,21.8,Not Inundated,8.24,Not Inundated,FALSE
04/11/1999 00:00:00,22.21,Not Inundated,8.61,Not Inundated,FALSE
04/12/1999 00:00:00,22.84,Not Inundated,9,Not Inundated,FALSE
04/13/1999 00:00:00,25.12,Not Inundated,9.85,Not Inundated,FALSE
04/14/1999 00:00:00,25.88,Not Inundated,10.7,Not Inundated,FALSE
04/15/1999 00:00:00,25.38,Not Inundated,10.55,Not Inundated,FALSE
04/16/1999 00:00:00,25.15,Not Inundated,10.38,Not Inundated,FALSE
04/17/1999 00:00:00,25,Not Inundated,10.39,Not Inundated,FALSE
04/18/1999 00:00:00,25,Not Inundated,10.35,Not Inundated,FALSE
04/19/1999 00:00:00,24.97,Not Inundated,10.38,Not Inundated,FALSE
04/20/1999 00:00:00,24.72,Not Inundated,10.29,Not Inundated,FALSE
04/21/1999 00:00:00,24.38,Not Inundated,10.08,Not Inundated,FALSE
04/22/1999 00:00:00,24.08,Not Inundated,9.91,Not Inundated,FALSE
04/23/1999 00:00:00,23.43,Not Inundated,9.49,Not Inundated,FALSE
04/24/1999 00:00:00,22.6,Not Inundated,9.03,Not Inundated,FALSE
04/25/1999 00:00:00,21.91,Not Inundated,8.78,Not Inundated,FALSE
04/26/1999 00:00:00,21.43,Not Inundated,8.39,Not Inundated,FALSE
04/27/1999 00:00:00,21.12,Not Inundated,8.23,Not Inundated,FALSE
04/28/1999 00:00:00,20.91,Not Inundated,8.16,Not Inundated,FALSE
04/29/1999 00:00:00,20.74,Not Inundated,7.82,Not Inundated,FALSE
04/30/1999 00:00:00,20.61,Not Inundated,7.81,Not Inundated,FALSE
05/01/1999 00:00:00,20.31,Not Inundated,7.8,Not Inundated,FALSE
05/02/1999 00:00:00,20.02,Not Inundated,7.79,Not Inundated,FALSE
05/03/1999 00:00:00,19.9,Not Inundated,7.67,Not Inundated,FALSE
05/04/1999 00:00:00,20.01,Not Inundated,7.73,Not Inundated,FALSE
05/05/1999 00:00:00,20.01,Not Inundated,7.49,Not Inundated,FALSE
05/06/1999 00:00:00,19.72,Not Inundated,7.3,Not Inundated,FALSE
05/07/1999 00:00:00,18.91,Not Inundated,6.99,Not Inundated,FALSE
05/08/1999 00:00:00,18.71,Not Inundated,6.46,Not Inundated,FALSE
05/09/1999 00:00:00,19.03,Not Inundated,6.3,Not Inundated,FALSE
05/10/1999 00:00:00,18.77,Not Inundated,NA,NA,FALSE
05/11/1999 00:00:00,18.42,Not Inundated,NA,NA,FALSE
05/12/1999 00:00:00,18.01,Not Inundated,NA,NA,FALSE
05/13/1999 00:00:00,17.75,Not Inundated,NA,NA,FALSE
05/14/1999 00:00:00,17.82,Not Inundated,NA,NA,FALSE
05/15/1999 00:00:00,17.66,Not Inundated,NA,NA,FALSE
05/16/1999 00:00:00,17.26,Not Inundated,NA,NA,FALSE
05/17/1999 00:00:00,16.96,Not Inundated,NA,NA,FALSE
05/18/1999 00:00:00,16.93,Not Inundated,NA,NA,FALSE
05/19/1999 00:00:00,16.92,Not Inundated,NA,NA,FALSE
05/20/1999 00:00:00,17.01,Not Inundated,NA,NA,FALSE
05/21/1999 00:00:00,17.06,Not Inundated,NA,NA,FALSE
05/22/1999 00:00:00,17.15,Not Inundated,NA,NA,FALSE
05/23/1999 00:00:00,17.68,Not Inundated,NA,NA,FALSE
05/24/1999 00:00:00,17.86,Not Inundated,NA,NA,FALSE
05/25/1999 00:00:00,17.9,Not Inundated,NA,NA,FALSE
05/26/1999 00:00:00,17.69,Not Inundated,NA,NA,FALSE
05/27/1999 00:00:00,17.46,Not Inundated,5.75,Not Inundated,FALSE
05/28/1999 00:00:00,17.59,Not Inundated,5.81,Not Inundated,FALSE
05/29/1999 00:00:00,18,Not Inundated,5.95,Not Inundated,FALSE
05/30/1999 00:00:00,18.31,Not Inundated,6.16,Not Inundated,FALSE
05/31/1999 00:00:00,18.68,Not Inundated,6.44,Not Inundated,FALSE
06/01/1999 00:00:00,18.68,Not Inundated,6.48,Not Inundated,FALSE
06/02/1999 00:00:00,18.4,Not Inundated,6.42,Not Inundated,FALSE
06/03/1999 00:00:00,18.31,Not Inundated,6.2,Not Inundated,FALSE
06/04/1999 00:00:00,18.77,Not Inundated,6.1,Not Inundated,FALSE
06/05/1999 00:00:00,19.55,Not Inundated,6.4,Not Inundated,FALSE
06/06/1999 00:00:00,19.76,Not Inundated,6.56,Not Inundated,FALSE
06/07/1999 00:00:00,19.43,Not Inundated,6.42,Not Inundated,FALSE
06/08/1999 00:00:00,18.82,Not Inundated,5.97,Not Inundated,FALSE
06/09/1999 00:00:00,18.25,Not Inundated,5.62,Not Inundated,FALSE
06/10/1999 00:00:00,17.69,Not Inundated,5.4,Not Inundated,FALSE
06/11/1999 00:00:00,17.33,Not Inundated,5.33,Not Inundated,FALSE
06/12/1999 00:00:00,17.03,Not Inundated,5.37,Not Inundated,FALSE
06/13/1999 00:00:00,16.74,Not Inundated,5.26,Not Inundated,FALSE
06/14/1999 00:00:00,16.6,Not Inundated,5.27,Not Inundated,FALSE
06/15/1999 00:00:00,16.43,Not Inundated,5.28,Not Inundated,FALSE
06/16/1999 00:00:00,16.34,Not Inundated,5.05,Not Inundated,FALSE
06/17/1999 00:00:00,16.4,Not Inundated,4.92,Not Inundated,FALSE
06/18/1999 00:00:00,16.46,Not Inundated,4.94,Not Inundated,FALSE
06/19/1999 00:00:00,16.36,Not Inundated,4.76,Not Inundated,FALSE
06/20/1999 00:00:00,16.32,Not Inundated,4.65,Not Inundated,FALSE
06/21/1999 00:00:00,16.45,Not Inundated,4.79,Not Inundated,FALSE
06/22/1999 00:00:00,16.51,Not Inundated,4.79,Not Inundated,FALSE
06/23/1999 00:00:00,16.56,Not Inundated,5.03,Not Inundated,FALSE
06/24/1999 00:00:00,16.51,Not Inundated,5.2,Not Inundated,FALSE
06/25/1999 00:00:00,16.45,Not Inundated,4.95,Not Inundated,FALSE
06/26/1999 00:00:00,16.57,Not Inundated,5.07,Not Inundated,FALSE
06/27/1999 00:00:00,16.55,Not Inundated,5.17,Not Inundated,FALSE
06/28/1999 00:00:00,16.9,Not Inundated,5.51,Not Inundated,FALSE
06/29/1999 00:00:00,17.66,Not Inundated,6.12,Not Inundated,FALSE
06/30/1999 00:00:00,18.21,Not Inundated,6.57,Not Inundated,FALSE
07/01/1999 00:00:00,18.32,Not Inundated,6.76,Not Inundated,FALSE
07/02/1999 00:00:00,18.36,Not Inundated,6.79,Not Inundated,FALSE
07/03/1999 00:00:00,18.31,Not Inundated,6.64,Not Inundated,FALSE
07/04/1999 00:00:00,18.22,Not Inundated,6.32,Not Inundated,FALSE
07/05/1999 00:00:00,18.12,Not Inundated,6.05,Not Inundated,FALSE
07/06/1999 00:00:00,18.24,Not Inundated,6.14,Not Inundated,FALSE
07/07/1999 00:00:00,18.25,Not Inundated,6.14,Not Inundated,FALSE
07/08/1999 00:00:00,18.27,Not Inundated,6.15,Not Inundated,FALSE
07/09/1999 00:00:00,18.31,Not Inundated,6.47,Not Inundated,FALSE
07/10/1999 00:00:00,18.37,Not Inundated,6.59,Not Inundated,FALSE
07/11/1999 00:00:00,18.39,Not Inundated,6.64,Not Inundated,FALSE
07/12/1999 00:00:00,18.41,Not Inundated,6.76,Not Inundated,FALSE
07/13/1999 00:00:00,18.53,Not Inundated,6.92,Not Inundated,FALSE
07/14/1999 00:00:00,18.63,Not Inundated,7.07,Not Inundated,FALSE
07/15/1999 00:00:00,18.79,Not Inundated,7.25,Not Inundated,FALSE
07/16/1999 00:00:00,18.88,Not Inundated,7.08,Not Inundated,FALSE
07/17/1999 00:00:00,18.88,Not Inundated,6.98,Not Inundated,FALSE
07/18/1999 00:00:00,19.03,Not Inundated,7,Not Inundated,FALSE
07/19/1999 00:00:00,19.21,Not Inundated,7.1,Not Inundated,FALSE
07/20/1999 00:00:00,19.48,Not Inundated,7.2,Not Inundated,FALSE
07/21/1999 00:00:00,19.68,Not Inundated,7.14,Not Inundated,FALSE
07/22/1999 00:00:00,19.72,Not Inundated,7.19,Not Inundated,FALSE
07/23/1999 00:00:00,19.66,Not Inundated,7.27,Not Inundated,FALSE
07/24/1999 00:00:00,19.55,Not Inundated,7.22,Not Inundated,FALSE
07/25/1999 00:00:00,19.53,Not Inundated,7.17,Not Inundated,FALSE
07/26/1999 00:00:00,19.62,Not Inundated,7.36,Not Inundated,FALSE
07/27/1999 00:00:00,19.75,Not Inundated,7.52,Not Inundated,FALSE
07/28/1999 00:00:00,19.77,Not Inundated,7.58,Not Inundated,FALSE
07/29/1999 00:00:00,19.75,Not Inundated,7.47,Not Inundated,FALSE
07/30/1999 00:00:00,19.76,Not Inundated,7.33,Not Inundated,FALSE
07/31/1999 00:00:00,19.64,Not Inundated,7.14,Not Inundated,FALSE
08/01/1999 00:00:00,19.56,Not Inundated,7.01,Not Inundated,FALSE
08/02/1999 00:00:00,19.64,Not Inundated,6.97,Not Inundated,FALSE
08/03/1999 00:00:00,19.7,Not Inundated,6.86,Not Inundated,FALSE
08/04/1999 00:00:00,19.6,Not Inundated,6.63,Not Inundated,FALSE
08/05/1999 00:00:00,19.43,Not Inundated,6.53,Not Inundated,FALSE
08/06/1999 00:00:00,19.28,Not Inundated,6.52,Not Inundated,FALSE
08/07/1999 00:00:00,18.95,Not Inundated,6.26,Not Inundated,FALSE
08/08/1999 00:00:00,18.65,Not Inundated,6.18,Not Inundated,FALSE
08/09/1999 00:00:00,18.41,Not Inundated,6.08,Not Inundated,FALSE
08/10/1999 00:00:00,18.14,Not Inundated,6.01,Not Inundated,FALSE
08/11/1999 00:00:00,17.83,Not Inundated,5.71,Not Inundated,FALSE
08/12/1999 00:00:00,17.72,Not Inundated,5.51,Not Inundated,FALSE
08/13/1999 00:00:00,17.69,Not Inundated,5.48,Not Inundated,FALSE
08/14/1999 00:00:00,17.64,Not Inundated,5.37,Not Inundated,FALSE
08/15/1999 00:00:00,17.55,Not Inundated,5.23,Not Inundated,FALSE
08/16/1999 00:00:00,17.51,Not Inundated,5.14,Not Inundated,FALSE
08/17/1999 00:00:00,17.37,Not Inundated,5.05,Not Inundated,FALSE
08/18/1999 00:00:00,17.07,Not Inundated,4.95,Not Inundated,FALSE
08/19/1999 00:00:00,16.71,Not Inundated,4.63,Not Inundated,FALSE
08/20/1999 00:00:00,16.54,Not Inundated,4.58,Not Inundated,FALSE
08/21/1999 00:00:00,16.6,Not Inundated,4.65,Not Inundated,FALSE
08/22/1999 00:00:00,16.77,Not Inundated,4.84,Not Inundated,FALSE
08/23/1999 00:00:00,16.97,Not Inundated,5.18,Not Inundated,FALSE
08/24/1999 00:00:00,17.08,Not Inundated,5.25,Not Inundated,FALSE
08/25/1999 00:00:00,17.16,Not Inundated,5.21,Not Inundated,FALSE
08/26/1999 00:00:00,17.25,Not Inundated,5.25,Not Inundated,FALSE
08/27/1999 00:00:00,17.37,Not Inundated,5.35,Not Inundated,FALSE
08/28/1999 00:00:00,17.65,Not Inundated,5.64,Not Inundated,FALSE
08/29/1999 00:00:00,17.92,Not Inundated,5.72,Not Inundated,FALSE
08/30/1999 00:00:00,17.92,Not Inundated,5.67,Not Inundated,FALSE
08/31/1999 00:00:00,17.94,Not Inundated,5.41,Not Inundated,FALSE
09/01/1999 00:00:00,17.82,Not Inundated,5.27,Not Inundated,FALSE
09/02/1999 00:00:00,17.58,Not Inundated,5.21,Not Inundated,FALSE
09/03/1999 00:00:00,17.51,Not Inundated,5.25,Not Inundated,FALSE
09/04/1999 00:00:00,17.56,Not Inundated,5.3,Not Inundated,FALSE
09/05/1999 00:00:00,17.59,Not Inundated,5.32,Not Inundated,FALSE
09/06/1999 00:00:00,17.57,Not Inundated,5.32,Not Inundated,FALSE
09/07/1999 00:00:00,17.7,Not Inundated,5.47,Not Inundated,FALSE
09/08/1999 00:00:00,17.79,Not Inundated,5.58,Not Inundated,FALSE
09/09/1999 00:00:00,17.78,Not Inundated,5.5,Not Inundated,FALSE
09/10/1999 00:00:00,17.79,Not Inundated,5.45,Not Inundated,FALSE
09/11/1999 00:00:00,17.94,Not Inundated,5.5,Not Inundated,FALSE
09/12/1999 00:00:00,18.01,Not Inundated,5.45,Not Inundated,FALSE
09/13/1999 00:00:00,17.87,Not Inundated,5.19,Not Inundated,FALSE
09/14/1999 00:00:00,17.63,Not Inundated,4.87,Not Inundated,FALSE
09/15/1999 00:00:00,17.54,Not Inundated,4.84,Not Inundated,FALSE
09/16/1999 00:00:00,17.48,Not Inundated,4.79,Not Inundated,FALSE
09/17/1999 00:00:00,17.46,Not Inundated,4.73,Not Inundated,FALSE
09/18/1999 00:00:00,17.44,Not Inundated,5.09,Not Inundated,FALSE
09/19/1999 00:00:00,17.48,Not Inundated,5.37,Not Inundated,FALSE
09/20/1999 00:00:00,17.45,Not Inundated,5.21,Not Inundated,FALSE
09/21/1999 00:00:00,17.23,Not Inundated,4.9,Not Inundated,FALSE
09/22/1999 00:00:00,17.1,Not Inundated,4.89,Not Inundated,FALSE
09/23/1999 00:00:00,17.06,Not Inundated,4.93,Not Inundated,FALSE
09/24/1999 00:00:00,16.93,Not Inundated,4.87,Not Inundated,FALSE
09/25/1999 00:00:00,16.77,Not Inundated,4.72,Not Inundated,FALSE
09/26/1999 00:00:00,16.68,Not Inundated,4.61,Not Inundated,FALSE
09/27/1999 00:00:00,16.55,Not Inundated,4.49,Not Inundated,FALSE
09/28/1999 00:00:00,16.47,Not Inundated,4.53,Not Inundated,FALSE
09/29/1999 00:00:00,16.59,Not Inundated,4.71,Not Inundated,FALSE
09/30/1999 00:00:00,16.66,Not Inundated,NA,NA,FALSE
10/01/1999 00:00:00,16.54,Not Inundated,4.78,Not Inundated,FALSE
10/02/1999 00:00:00,16.35,Not Inundated,4.81,Not Inundated,FALSE
10/03/1999 00:00:00,16.24,Not Inundated,4.75,Not Inundated,FALSE
10/04/1999 00:00:00,16.18,Not Inundated,4.65,Not Inundated,FALSE
10/05/1999 00:00:00,16.1,Not Inundated,4.52,Not Inundated,FALSE
10/06/1999 00:00:00,16.01,Not Inundated,4.46,Not Inundated,FALSE
10/07/1999 00:00:00,15.99,Not Inundated,4.35,Not Inundated,FALSE
10/08/1999 00:00:00,16.01,Not Inundated,4.36,Not Inundated,FALSE
10/09/1999 00:00:00,16.04,Not Inundated,4.41,Not Inundated,FALSE
10/10/1999 00:00:00,16.01,Not Inundated,4.4,Not Inundated,FALSE
10/11/1999 00:00:00,15.97,Not Inundated,4.41,Not Inundated,FALSE
10/12/1999 00:00:00,15.9,Not Inundated,4.34,Not Inundated,FALSE
10/13/1999 00:00:00,15.74,Not Inundated,4.13,Not Inundated,FALSE
10/14/1999 00:00:00,15.38,Not Inundated,3.96,Not Inundated,FALSE
10/15/1999 00:00:00,14.97,Not Inundated,3.74,Not Inundated,FALSE
10/16/1999 00:00:00,14.63,Not Inundated,3.39,Not Inundated,FALSE
10/17/1999 00:00:00,14.45,Not Inundated,3.26,Not Inundated,FALSE
10/18/1999 00:00:00,14.41,Not Inundated,3.34,Not Inundated,FALSE
10/19/1999 00:00:00,14.39,Not Inundated,3.34,Not Inundated,FALSE
10/20/1999 00:00:00,14.43,Not Inundated,3.33,Not Inundated,FALSE
10/21/1999 00:00:00,14.46,Not Inundated,3.41,Not Inundated,FALSE
10/22/1999 00:00:00,14.48,Not Inundated,3.48,Not Inundated,FALSE
10/23/1999 00:00:00,14.45,Not Inundated,3.75,Not Inundated,FALSE
10/24/1999 00:00:00,14.45,Not Inundated,3.68,Not Inundated,FALSE
10/25/1999 00:00:00,14.5,Not Inundated,3.63,Not Inundated,FALSE
10/26/1999 00:00:00,14.6,Not Inundated,3.77,Not Inundated,FALSE
10/27/1999 00:00:00,14.67,Not Inundated,3.92,Not Inundated,FALSE
10/28/1999 00:00:00,14.66,Not Inundated,4,Not Inundated,FALSE
10/29/1999 00:00:00,14.76,Not Inundated,3.84,Not Inundated,FALSE
10/30/1999 00:00:00,15.2,Not Inundated,3.77,Not Inundated,FALSE
10/31/1999 00:00:00,15.34,Not Inundated,3.79,Not Inundated,FALSE
11/01/1999 00:00:00,15.27,Not Inundated,3.74,Not Inundated,FALSE
11/02/1999 00:00:00,15.15,Not Inundated,3.72,Not Inundated,FALSE
11/03/1999 00:00:00,15,Not Inundated,3.78,Not Inundated,FALSE
11/04/1999 00:00:00,14.92,Not Inundated,3.66,Not Inundated,FALSE
11/05/1999 00:00:00,15,Not Inundated,3.83,Not Inundated,FALSE
11/06/1999 00:00:00,14.97,Not Inundated,3.93,Not Inundated,FALSE
11/07/1999 00:00:00,14.93,Not Inundated,3.99,Not Inundated,FALSE
11/08/1999 00:00:00,15,Not Inundated,4.27,Not Inundated,FALSE
11/09/1999 00:00:00,15.37,Not Inundated,4.15,Not Inundated,FALSE
11/10/1999 00:00:00,15.63,Not Inundated,4.22,Not Inundated,FALSE
11/11/1999 00:00:00,15.88,Not Inundated,4.25,Not Inundated,FALSE
11/12/1999 00:00:00,16.16,Not Inundated,4.26,Not Inundated,FALSE
11/13/1999 00:00:00,16.51,Not Inundated,4.34,Not Inundated,FALSE
11/14/1999 00:00:00,16.61,Not Inundated,4.46,Not Inundated,FALSE
11/15/1999 00:00:00,16.56,Not Inundated,4.38,Not Inundated,FALSE
11/16/1999 00:00:00,16.45,Not Inundated,4.29,Not Inundated,FALSE
11/17/1999 00:00:00,16.37,Not Inundated,4.37,Not Inundated,FALSE
11/18/1999 00:00:00,16.37,Not Inundated,4.19,Not Inundated,FALSE
11/19/1999 00:00:00,16.65,Not Inundated,4.48,Not Inundated,FALSE
11/20/1999 00:00:00,16.91,Not Inundated,4.76,Not Inundated,FALSE
11/21/1999 00:00:00,17.25,Not Inundated,4.77,Not Inundated,FALSE
11/22/1999 00:00:00,18.08,Not Inundated,4.92,Not Inundated,FALSE
11/23/1999 00:00:00,18.21,Not Inundated,5.14,Not Inundated,FALSE
11/24/1999 00:00:00,17.93,Not Inundated,5.02,Not Inundated,FALSE
11/25/1999 00:00:00,17.59,Not Inundated,4.81,Not Inundated,FALSE
11/26/1999 00:00:00,17.31,Not Inundated,4.8,Not Inundated,FALSE
11/27/1999 00:00:00,17.08,Not Inundated,4.76,Not Inundated,FALSE
11/28/1999 00:00:00,16.88,Not Inundated,4.57,Not Inundated,FALSE
11/29/1999 00:00:00,16.74,Not Inundated,4.52,Not Inundated,FALSE
11/30/1999 00:00:00,16.84,Not Inundated,4.69,Not Inundated,FALSE
12/01/1999 00:00:00,17.46,Not Inundated,4.85,Not Inundated,FALSE
12/02/1999 00:00:00,18.87,Not Inundated,5.24,Not Inundated,FALSE
12/03/1999 00:00:00,19.45,Not Inundated,5.61,Not Inundated,FALSE
12/04/1999 00:00:00,19.24,Not Inundated,5.61,Not Inundated,FALSE
12/05/1999 00:00:00,19.05,Not Inundated,5.55,Not Inundated,FALSE
12/06/1999 00:00:00,18.82,Not Inundated,5.5,Not Inundated,FALSE
12/07/1999 00:00:00,18.59,Not Inundated,5.51,Not Inundated,FALSE
12/08/1999 00:00:00,18.38,Not Inundated,5.3,Not Inundated,FALSE
12/09/1999 00:00:00,18.22,Not Inundated,5.31,Not Inundated,FALSE
12/10/1999 00:00:00,18.17,Not Inundated,5.35,Not Inundated,FALSE
12/11/1999 00:00:00,18.15,Not Inundated,5.46,Not Inundated,FALSE
12/12/1999 00:00:00,18.16,Not Inundated,5.45,Not Inundated,FALSE
12/13/1999 00:00:00,18.17,Not Inundated,5.46,Not Inundated,FALSE
12/14/1999 00:00:00,18.14,Not Inundated,5.25,Not Inundated,FALSE
12/15/1999 00:00:00,18.07,Not Inundated,5.1,Not Inundated,FALSE
12/16/1999 00:00:00,18.01,Not Inundated,5,Not Inundated,FALSE
12/17/1999 00:00:00,17.93,Not Inundated,4.97,Not Inundated,FALSE
12/18/1999 00:00:00,17.79,Not Inundated,4.94,Not Inundated,FALSE
12/19/1999 00:00:00,17.62,Not Inundated,4.95,Not Inundated,FALSE
12/20/1999 00:00:00,17.45,Not Inundated,4.91,Not Inundated,FALSE
12/21/1999 00:00:00,17.31,Not Inundated,4.95,Not Inundated,FALSE
12/22/1999 00:00:00,17.17,Not Inundated,4.96,Not Inundated,FALSE
12/23/1999 00:00:00,17.03,Not Inundated,4.87,Not Inundated,FALSE
