DateTime,StageHeight_FW,StageHeight_ISt,Dates
12/06/2004 00:00:00,14.78,3.57,2004/12/06
12/07/2004 00:00:00,14.75,4.07,2004/12/07
12/08/2004 00:00:00,15.23,4.67,2004/12/08
12/09/2004 00:00:00,18.81,5.83,2004/12/09
12/10/2004 00:00:00,23.36,7.96,2004/12/10
12/11/2004 00:00:00,22.72,8.26,2004/12/11
12/12/2004 00:00:00,21.09,7.27,2004/12/12
12/13/2004 00:00:00,19.83,6.38,2004/12/13
12/14/2004 00:00:00,18.85,5.62,2004/12/14
12/15/2004 00:00:00,18.14,5.18,2004/12/15
12/16/2004 00:00:00,17.62,4.86,2004/12/16
12/17/2004 00:00:00,17.25,4.49,2004/12/17
12/18/2004 00:00:00,16.95,4.29,2004/12/18
12/19/2004 00:00:00,16.72,4.07,2004/12/19
12/20/2004 00:00:00,16.56,4.08,2004/12/20
12/21/2004 00:00:00,16.39,4.17,2004/12/21
12/22/2004 00:00:00,16.21,4.05,2004/12/22
12/23/2004 00:00:00,16.04,4.03,2004/12/23
12/24/2004 00:00:00,15.9,4,2004/12/24
12/25/2004 00:00:00,15.78,4.02,2004/12/25
12/26/2004 00:00:00,15.69,4.32,2004/12/26
12/27/2004 00:00:00,15.64,4.73,2004/12/27
12/28/2004 00:00:00,18.77,5.34,2004/12/28
12/29/2004 00:00:00,26.05,8.93,2004/12/29
12/30/2004 00:00:00,27.96,11.31,2004/12/30
12/31/2004 00:00:00,30.43,13.75,2004/12/31
01/01/2005 00:00:00,32.16,15.86,2005/01/01
01/02/2005 00:00:00,31.85,16.12,2005/01/02
01/03/2005 00:00:00,30.59,15.38,2005/01/03
01/04/2005 00:00:00,29.9,14.31,2005/01/04
01/05/2005 00:00:00,28.62,13.11,2005/01/05
01/06/2005 00:00:00,26.5,11.56,2005/01/06
01/07/2005 00:00:00,24.78,10.55,2005/01/07
01/08/2005 00:00:00,24.54,10.33,2005/01/08
01/09/2005 00:00:00,26.87,11.07,2005/01/09
01/10/2005 00:00:00,26.71,11.24,2005/01/10
01/11/2005 00:00:00,25.64,11.15,2005/01/11
01/12/2005 00:00:00,27.01,11.49,2005/01/12
01/13/2005 00:00:00,28.11,11.92,2005/01/13
01/14/2005 00:00:00,26.85,11.32,2005/01/14
01/15/2005 00:00:00,25.17,10.19,2005/01/15
01/16/2005 00:00:00,23.83,9.21,2005/01/16
01/17/2005 00:00:00,22.84,8.44,2005/01/17
01/18/2005 00:00:00,22.17,7.83,2005/01/18
01/19/2005 00:00:00,21.68,7.39,2005/01/19
01/20/2005 00:00:00,21.27,7.14,2005/01/20
01/21/2005 00:00:00,20.98,6.99,2005/01/21
01/22/2005 00:00:00,20.78,6.81,2005/01/22
01/23/2005 00:00:00,20.61,6.67,2005/01/23
01/24/2005 00:00:00,20.38,6.56,2005/01/24
01/25/2005 00:00:00,20.04,6.38,2005/01/25
01/26/2005 00:00:00,19.73,6.38,2005/01/26
01/27/2005 00:00:00,19.64,6.37,2005/01/27
01/28/2005 00:00:00,23.65,7.82,2005/01/28
01/29/2005 00:00:00,25.82,9.42,2005/01/29
01/30/2005 00:00:00,26.08,9.76,2005/01/30
01/31/2005 00:00:00,25.04,9.36,2005/01/31
02/01/2005 00:00:00,23.81,8.76,2005/02/01
02/02/2005 00:00:00,22.86,8.32,2005/02/02
02/03/2005 00:00:00,22.17,7.94,2005/02/03
02/04/2005 00:00:00,21.65,7.69,2005/02/04
02/05/2005 00:00:00,21.17,7.48,2005/02/05
02/06/2005 00:00:00,20.68,7.25,2005/02/06
02/07/2005 00:00:00,20.18,6.98,2005/02/07
02/08/2005 00:00:00,19.79,6.69,2005/02/08
02/09/2005 00:00:00,19.53,6.5,2005/02/09
02/10/2005 00:00:00,19.36,7.3,2005/02/10
02/11/2005 00:00:00,19.16,7.65,2005/02/11
02/12/2005 00:00:00,18.74,7,2005/02/12
02/13/2005 00:00:00,18.3,6.17,2005/02/13
02/14/2005 00:00:00,17.95,5.69,2005/02/14
02/15/2005 00:00:00,17.75,5.56,2005/02/15
02/16/2005 00:00:00,18.54,6.05,2005/02/16
02/17/2005 00:00:00,18.93,6.34,2005/02/17
02/18/2005 00:00:00,18.82,6.46,2005/02/18
02/19/2005 00:00:00,18.74,6.47,2005/02/19
02/20/2005 00:00:00,18.82,6.72,2005/02/20
02/21/2005 00:00:00,20.41,8.34,2005/02/21
02/22/2005 00:00:00,23.04,10.11,2005/02/22
02/23/2005 00:00:00,23.61,10.4,2005/02/23
02/24/2005 00:00:00,23.41,9.58,2005/02/24
02/25/2005 00:00:00,23.51,9.15,2005/02/25
02/26/2005 00:00:00,23.23,8.8,2005/02/26
02/27/2005 00:00:00,22.48,8.42,2005/02/27
02/28/2005 00:00:00,21.84,8.16,2005/02/28
03/01/2005 00:00:00,22.76,8.33,2005/03/01
03/02/2005 00:00:00,23.93,9.48,2005/03/02
03/03/2005 00:00:00,24.28,10.07,2005/03/03
03/04/2005 00:00:00,24.19,9.97,2005/03/04
03/05/2005 00:00:00,23.33,9.4,2005/03/05
03/06/2005 00:00:00,22.36,8.67,2005/03/06
03/07/2005 00:00:00,21.55,7.99,2005/03/07
03/08/2005 00:00:00,20.87,7.42,2005/03/08
03/09/2005 00:00:00,20.17,6.94,2005/03/09
03/10/2005 00:00:00,19.76,6.67,2005/03/10
03/11/2005 00:00:00,19.37,6.5,2005/03/11
03/12/2005 00:00:00,19,6.5,2005/03/12
03/13/2005 00:00:00,18.65,6.4,2005/03/13
03/14/2005 00:00:00,18.37,6.01,2005/03/14
03/15/2005 00:00:00,18.07,5.81,2005/03/15
03/16/2005 00:00:00,17.77,5.72,2005/03/16
03/17/2005 00:00:00,17.49,5.55,2005/03/17
03/18/2005 00:00:00,17.18,5.62,2005/03/18
03/19/2005 00:00:00,17.01,6.78,2005/03/19
03/20/2005 00:00:00,17.06,7.04,2005/03/20
03/21/2005 00:00:00,17.4,6.92,2005/03/21
03/22/2005 00:00:00,18.78,7.77,2005/03/22
03/23/2005 00:00:00,22.57,9.45,2005/03/23
03/24/2005 00:00:00,28.53,13.08,2005/03/24
03/25/2005 00:00:00,29.88,16.41,2005/03/25
03/26/2005 00:00:00,29.52,16.76,2005/03/26
03/27/2005 00:00:00,27.88,16.01,2005/03/27
03/28/2005 00:00:00,25.7,14.6,2005/03/28
03/29/2005 00:00:00,24.69,12.9,2005/03/29
03/30/2005 00:00:00,24.99,12.09,2005/03/30
03/31/2005 00:00:00,24.11,11.19,2005/03/31
04/01/2005 00:00:00,22.87,10.07,2005/04/01
04/02/2005 00:00:00,21.94,9.11,2005/04/02
04/03/2005 00:00:00,21.19,8.26,2005/04/03
04/04/2005 00:00:00,20.5,7.57,2005/04/04
04/05/2005 00:00:00,20.07,7,2005/04/05
04/06/2005 00:00:00,20.02,6.78,2005/04/06
04/07/2005 00:00:00,19.83,6.76,2005/04/07
04/08/2005 00:00:00,19.5,6.66,2005/04/08
04/09/2005 00:00:00,19.54,6.71,2005/04/09
04/10/2005 00:00:00,20.59,7.04,2005/04/10
04/11/2005 00:00:00,21.18,7.46,2005/04/11
04/12/2005 00:00:00,20.9,7.35,2005/04/12
04/13/2005 00:00:00,20.29,7.02,2005/04/13
04/14/2005 00:00:00,19.77,6.62,2005/04/14
04/15/2005 00:00:00,19.44,6.41,2005/04/15
04/16/2005 00:00:00,19.19,6.29,2005/04/16
04/17/2005 00:00:00,18.93,6.23,2005/04/17
04/18/2005 00:00:00,18.57,5.91,2005/04/18
04/19/2005 00:00:00,18.13,5.52,2005/04/19
04/20/2005 00:00:00,17.74,5.42,2005/04/20
04/21/2005 00:00:00,17.35,5.23,2005/04/21
04/22/2005 00:00:00,16.91,5.05,2005/04/22
04/23/2005 00:00:00,16.53,5.11,2005/04/23
04/24/2005 00:00:00,16.18,4.99,2005/04/24
04/25/2005 00:00:00,15.54,4.85,2005/04/25
04/26/2005 00:00:00,15.34,4.91,2005/04/26
04/27/2005 00:00:00,15.52,5.15,2005/04/27
04/28/2005 00:00:00,15.62,5.24,2005/04/28
04/29/2005 00:00:00,15.68,5.15,2005/04/29
04/30/2005 00:00:00,15.59,4.95,2005/04/30
05/01/2005 00:00:00,15.3,4.72,2005/05/01
05/02/2005 00:00:00,15.04,4.58,2005/05/02
05/03/2005 00:00:00,14.95,4.55,2005/05/03
05/04/2005 00:00:00,14.86,4.49,2005/05/04
05/05/2005 00:00:00,14.78,4.56,2005/05/05
05/06/2005 00:00:00,15.19,4.87,2005/05/06
05/07/2005 00:00:00,16.77,5.3,2005/05/07
05/08/2005 00:00:00,18.04,6.04,2005/05/08
05/09/2005 00:00:00,18.74,6.83,2005/05/09
05/10/2005 00:00:00,22.7,7.98,2005/05/10
05/11/2005 00:00:00,26.71,10.56,2005/05/11
05/12/2005 00:00:00,27.14,11.51,2005/05/12
05/13/2005 00:00:00,27.13,12.34,2005/05/13
05/14/2005 00:00:00,27.15,12.41,2005/05/14
05/15/2005 00:00:00,26.98,12.3,2005/05/15
05/16/2005 00:00:00,26.7,12.1,2005/05/16
05/17/2005 00:00:00,26.5,12.15,2005/05/17
05/18/2005 00:00:00,26.22,13.4,2005/05/18
05/19/2005 00:00:00,28.66,15.04,2005/05/19
05/20/2005 00:00:00,33.01,20.59,2005/05/20
05/21/2005 00:00:00,35.35,21.9,2005/05/21
05/22/2005 00:00:00,35.23,22.44,2005/05/22
05/23/2005 00:00:00,34.76,21.9,2005/05/23
05/24/2005 00:00:00,34.19,21.18,2005/05/24
05/25/2005 00:00:00,33.22,19.99,2005/05/25
05/26/2005 00:00:00,31.48,18.35,2005/05/26
05/27/2005 00:00:00,29.31,16.13,2005/05/27
05/28/2005 00:00:00,27.38,14.07,2005/05/28
05/29/2005 00:00:00,26.02,12.48,2005/05/29
05/30/2005 00:00:00,25.17,11.99,2005/05/30
05/31/2005 00:00:00,24.44,12.28,2005/05/31
06/01/2005 00:00:00,23.65,11.96,2005/06/01
06/02/2005 00:00:00,23.13,11.47,2005/06/02
06/03/2005 00:00:00,22.65,11.13,2005/06/03
06/04/2005 00:00:00,22.06,10.08,2005/06/04
06/05/2005 00:00:00,21.33,9.12,2005/06/05
06/06/2005 00:00:00,20.61,8.47,2005/06/06
06/07/2005 00:00:00,20.01,8.03,2005/06/07
06/08/2005 00:00:00,19.61,7.69,2005/06/08
06/09/2005 00:00:00,19.51,7.51,2005/06/09
06/10/2005 00:00:00,20.36,7.93,2005/06/10
06/11/2005 00:00:00,21.48,8.75,2005/06/11
06/12/2005 00:00:00,21.77,9.28,2005/06/12
06/13/2005 00:00:00,21.63,9.13,2005/06/13
06/14/2005 00:00:00,21.23,8.71,2005/06/14
06/15/2005 00:00:00,20.6,8.25,2005/06/15
06/16/2005 00:00:00,19.98,7.94,2005/06/16
06/17/2005 00:00:00,19.85,8.24,2005/06/17
06/18/2005 00:00:00,20.33,8.75,2005/06/18
06/19/2005 00:00:00,20.61,9,2005/06/19
06/20/2005 00:00:00,20.71,9.02,2005/06/20
06/21/2005 00:00:00,20.59,8.89,2005/06/21
06/22/2005 00:00:00,20.18,8.3,2005/06/22
06/23/2005 00:00:00,19.58,7.57,2005/06/23
06/24/2005 00:00:00,19.16,7.03,2005/06/24
06/25/2005 00:00:00,18.91,6.57,2005/06/25
06/26/2005 00:00:00,18.74,6.16,2005/06/26
06/27/2005 00:00:00,18.56,5.95,2005/06/27
06/28/2005 00:00:00,18.29,5.55,2005/06/28
06/29/2005 00:00:00,18.11,5.33,2005/06/29
06/30/2005 00:00:00,18.14,5.49,2005/06/30
07/01/2005 00:00:00,18.06,5.54,2005/07/01
07/02/2005 00:00:00,17.94,5.63,2005/07/02
07/03/2005 00:00:00,17.82,5.64,2005/07/03
07/04/2005 00:00:00,17.76,5.62,2005/07/04
07/05/2005 00:00:00,17.82,5.78,2005/07/05
07/06/2005 00:00:00,17.86,5.76,2005/07/06
07/07/2005 00:00:00,17.9,5.81,2005/07/07
07/08/2005 00:00:00,17.97,5.78,2005/07/08
07/09/2005 00:00:00,17.98,5.72,2005/07/09
07/10/2005 00:00:00,17.89,5.56,2005/07/10
07/11/2005 00:00:00,17.76,5.32,2005/07/11
07/12/2005 00:00:00,17.65,5.09,2005/07/12
07/13/2005 00:00:00,17.6,5.07,2005/07/13
07/14/2005 00:00:00,17.66,5.29,2005/07/14
07/15/2005 00:00:00,18.08,5.61,2005/07/15
07/16/2005 00:00:00,18.36,NA,2005/07/16
07/17/2005 00:00:00,18.43,6.15,2005/07/17
07/18/2005 00:00:00,18.44,6.37,2005/07/18
07/19/2005 00:00:00,18.44,6.48,2005/07/19
07/20/2005 00:00:00,18.46,6.44,2005/07/20
07/21/2005 00:00:00,18.45,6.43,2005/07/21
07/22/2005 00:00:00,18.43,6.32,2005/07/22
07/23/2005 00:00:00,18.45,6.05,2005/07/23
07/24/2005 00:00:00,18.45,5.95,2005/07/24
07/25/2005 00:00:00,18.36,5.87,2005/07/25
07/26/2005 00:00:00,18.19,5.7,2005/07/26
07/27/2005 00:00:00,18.07,5.71,2005/07/27
07/28/2005 00:00:00,17.98,5.65,2005/07/28
07/29/2005 00:00:00,17.86,5.64,2005/07/29
07/30/2005 00:00:00,17.7,5.58,2005/07/30
07/31/2005 00:00:00,17.53,5.52,2005/07/31
08/01/2005 00:00:00,17.36,5.44,2005/08/01
08/02/2005 00:00:00,17.25,5.42,2005/08/02
08/03/2005 00:00:00,17.19,5.4,2005/08/03
08/04/2005 00:00:00,17.12,5.39,2005/08/04
08/05/2005 00:00:00,17.1,5.35,2005/08/05
08/06/2005 00:00:00,17.06,5.22,2005/08/06
08/07/2005 00:00:00,16.97,5.18,2005/08/07
08/08/2005 00:00:00,16.89,5.21,2005/08/08
08/09/2005 00:00:00,16.84,5.17,2005/08/09
08/10/2005 00:00:00,16.81,5.1,2005/08/10
08/11/2005 00:00:00,16.8,5.04,2005/08/11
08/12/2005 00:00:00,16.73,4.86,2005/08/12
08/13/2005 00:00:00,16.54,4.89,2005/08/13
08/14/2005 00:00:00,16.36,4.97,2005/08/14
08/15/2005 00:00:00,16.24,5.1,2005/08/15
08/16/2005 00:00:00,16.21,5.07,2005/08/16
08/17/2005 00:00:00,16.21,5.24,2005/08/17
08/18/2005 00:00:00,16.27,5.42,2005/08/18
08/19/2005 00:00:00,16.33,5.32,2005/08/19
08/20/2005 00:00:00,16.41,5.2,2005/08/20
08/21/2005 00:00:00,16.63,5.18,2005/08/21
08/22/2005 00:00:00,16.72,5.12,2005/08/22
08/23/2005 00:00:00,16.76,5.13,2005/08/23
08/24/2005 00:00:00,16.79,5.25,2005/08/24
08/25/2005 00:00:00,16.88,5.3,2005/08/25
08/26/2005 00:00:00,16.97,5.19,2005/08/26
08/27/2005 00:00:00,16.99,5.16,2005/08/27
08/28/2005 00:00:00,16.99,5.2,2005/08/28
08/29/2005 00:00:00,16.98,5.26,2005/08/29
08/30/2005 00:00:00,16.97,5.06,2005/08/30
08/31/2005 00:00:00,16.97,5.07,2005/08/31
09/01/2005 00:00:00,16.98,5.26,2005/09/01
09/02/2005 00:00:00,17.04,5.44,2005/09/02
09/03/2005 00:00:00,17.17,5.43,2005/09/03
09/04/2005 00:00:00,17.27,5.37,2005/09/04
09/05/2005 00:00:00,17.31,5.25,2005/09/05
09/06/2005 00:00:00,17.36,5.22,2005/09/06
09/07/2005 00:00:00,17.39,5.3,2005/09/07
09/08/2005 00:00:00,17.41,5.43,2005/09/08
09/09/2005 00:00:00,17.43,5.52,2005/09/09
09/10/2005 00:00:00,17.45,5.41,2005/09/10
09/11/2005 00:00:00,17.47,5.31,2005/09/11
09/12/2005 00:00:00,17.49,5.37,2005/09/12
09/13/2005 00:00:00,17.52,5.48,2005/09/13
09/14/2005 00:00:00,17.53,5.51,2005/09/14
09/15/2005 00:00:00,17.53,5.29,2005/09/15
09/16/2005 00:00:00,17.52,5.43,2005/09/16
09/17/2005 00:00:00,17.53,5.43,2005/09/17
09/18/2005 00:00:00,17.56,5.33,2005/09/18
09/19/2005 00:00:00,17.55,5.17,2005/09/19
09/20/2005 00:00:00,17.49,5.11,2005/09/20
09/21/2005 00:00:00,17.42,5.13,2005/09/21
09/22/2005 00:00:00,17.35,5.14,2005/09/22
09/23/2005 00:00:00,17.28,5.28,2005/09/23
09/24/2005 00:00:00,17.2,5.06,2005/09/24
09/25/2005 00:00:00,17.15,4.99,2005/09/25
09/26/2005 00:00:00,17.15,5.02,2005/09/26
09/27/2005 00:00:00,17.19,5.13,2005/09/27
09/28/2005 00:00:00,17.21,4.96,2005/09/28
09/29/2005 00:00:00,17.21,4.92,2005/09/29
09/30/2005 00:00:00,17.22,4.99,2005/09/30
10/01/2005 00:00:00,17.25,5.33,2005/10/01
10/02/2005 00:00:00,17.31,5.43,2005/10/02
10/03/2005 00:00:00,17.33,5.27,2005/10/03
10/04/2005 00:00:00,17.34,5.13,2005/10/04
10/05/2005 00:00:00,17.32,4.97,2005/10/05
10/06/2005 00:00:00,17.24,4.93,2005/10/06
10/07/2005 00:00:00,17.16,5.03,2005/10/07
10/08/2005 00:00:00,17.07,5.14,2005/10/08
10/09/2005 00:00:00,16.98,4.87,2005/10/09
10/10/2005 00:00:00,16.87,4.64,2005/10/10
10/11/2005 00:00:00,16.76,4.5,2005/10/11
10/12/2005 00:00:00,16.71,4.53,2005/10/12
10/13/2005 00:00:00,16.68,4.47,2005/10/13
10/14/2005 00:00:00,16.66,4.45,2005/10/14
10/15/2005 00:00:00,16.6,4.45,2005/10/15
10/16/2005 00:00:00,16.51,4.1,2005/10/16
10/17/2005 00:00:00,16.4,4.06,2005/10/17
10/18/2005 00:00:00,16.29,4.26,2005/10/18
10/19/2005 00:00:00,16.18,4.02,2005/10/19
10/20/2005 00:00:00,16.07,3.85,2005/10/20
10/21/2005 00:00:00,15.8,3.73,2005/10/21
10/22/2005 00:00:00,15.27,3.7,2005/10/22
10/23/2005 00:00:00,14.92,3.77,2005/10/23
10/24/2005 00:00:00,14.78,3.75,2005/10/24
10/25/2005 00:00:00,14.71,3.75,2005/10/25
10/26/2005 00:00:00,14.84,3.45,2005/10/26
10/27/2005 00:00:00,15.14,3.75,2005/10/27
10/28/2005 00:00:00,14.92,3.59,2005/10/28
10/29/2005 00:00:00,14.99,3.52,2005/10/29
10/30/2005 00:00:00,15.29,3.6,2005/10/30
10/31/2005 00:00:00,15.35,3.57,2005/10/31
11/01/2005 00:00:00,15.38,3.72,2005/11/01
11/02/2005 00:00:00,15.41,4.15,2005/11/02
11/03/2005 00:00:00,15.4,4.11,2005/11/03
11/04/2005 00:00:00,15.39,4.13,2005/11/04
11/05/2005 00:00:00,15.38,4.05,2005/11/05
11/06/2005 00:00:00,15.36,4.05,2005/11/06
11/07/2005 00:00:00,15.34,4.13,2005/11/07
11/08/2005 00:00:00,15.3,3.93,2005/11/08
11/09/2005 00:00:00,16,4.05,2005/11/09
11/10/2005 00:00:00,17.81,4.86,2005/11/10
11/11/2005 00:00:00,17.67,5.02,2005/11/11
11/12/2005 00:00:00,17,4.46,2005/11/12
11/13/2005 00:00:00,16.38,4.06,2005/11/13
11/14/2005 00:00:00,15.92,3.88,2005/11/14
11/15/2005 00:00:00,15.69,3.88,2005/11/15
11/16/2005 00:00:00,15.61,4.06,2005/11/16
11/17/2005 00:00:00,15.51,4.15,2005/11/17
11/18/2005 00:00:00,15.35,4.03,2005/11/18
11/19/2005 00:00:00,15.26,3.97,2005/11/19
11/20/2005 00:00:00,15.14,3.8,2005/11/20
11/21/2005 00:00:00,15.02,3.69,2005/11/21
11/22/2005 00:00:00,14.99,3.64,2005/11/22
11/23/2005 00:00:00,15.06,3.65,2005/11/23
11/24/2005 00:00:00,15.15,3.69,2005/11/24
11/25/2005 00:00:00,15.21,3.82,2005/11/25
11/26/2005 00:00:00,15.32,3.83,2005/11/26
11/27/2005 00:00:00,15.57,3.74,2005/11/27
11/28/2005 00:00:00,15.76,3.91,2005/11/28
11/29/2005 00:00:00,15.97,4.34,2005/11/29
11/30/2005 00:00:00,16.47,4.53,2005/11/30
12/01/2005 00:00:00,17.36,5.41,2005/12/01
12/02/2005 00:00:00,18.19,6.05,2005/12/02
12/03/2005 00:00:00,22.1,7.07,2005/12/03
12/04/2005 00:00:00,23.36,8.32,2005/12/04
12/05/2005 00:00:00,21.66,7.42,2005/12/05
12/06/2005 00:00:00,20.07,6.21,2005/12/06
12/07/2005 00:00:00,18.76,5.4,2005/12/07
12/08/2005 00:00:00,17.85,4.86,2005/12/08
12/09/2005 00:00:00,17.19,4.51,2005/12/09
12/10/2005 00:00:00,16.76,4.41,2005/12/10
12/11/2005 00:00:00,16.55,4.45,2005/12/11
12/12/2005 00:00:00,16.42,4.57,2005/12/12
12/13/2005 00:00:00,16.35,4.64,2005/12/13
12/14/2005 00:00:00,16.27,4.63,2005/12/14
12/15/2005 00:00:00,16.19,4.63,2005/12/15
12/16/2005 00:00:00,16.11,4.6,2005/12/16
12/17/2005 00:00:00,16.02,4.49,2005/12/17
12/18/2005 00:00:00,16.1,5.55,2005/12/18
12/19/2005 00:00:00,17.48,6.08,2005/12/19
12/20/2005 00:00:00,21.43,7.17,2005/12/20
12/21/2005 00:00:00,26.03,9.64,2005/12/21
12/22/2005 00:00:00,27.51,11.25,2005/12/22
12/23/2005 00:00:00,30.08,13.63,2005/12/23
12/24/2005 00:00:00,32.88,16.79,2005/12/24
12/25/2005 00:00:00,34.78,21.64,2005/12/25
12/26/2005 00:00:00,35.11,23.4,2005/12/26
12/27/2005 00:00:00,35.32,25.2,2005/12/27
12/28/2005 00:00:00,35.58,25.72,2005/12/28
12/29/2005 00:00:00,36.14,26.12,2005/12/29
12/30/2005 00:00:00,36.61,26.47,2005/12/30
12/31/2005 00:00:00,37.68,26.73,2005/12/31
01/01/2006 00:00:00,39.74,26.4,2006/01/01
01/02/2006 00:00:00,39.88,26.56,2006/01/02
01/03/2006 00:00:00,39.88,26.48,2006/01/03
01/04/2006 00:00:00,39.32,26.14,2006/01/04
01/05/2006 00:00:00,38.42,25.66,2006/01/05
01/06/2006 00:00:00,37.49,24.87,2006/01/06
01/07/2006 00:00:00,36.8,23.51,2006/01/07
01/08/2006 00:00:00,36.38,23.24,2006/01/08
01/09/2006 00:00:00,36.1,23.21,2006/01/09
01/10/2006 00:00:00,35.92,23.71,2006/01/10
01/11/2006 00:00:00,35.75,23.88,2006/01/11
01/12/2006 00:00:00,35.58,22.93,2006/01/12
01/13/2006 00:00:00,35.45,22.21,2006/01/13
01/14/2006 00:00:00,35.35,21.82,2006/01/14
01/15/2006 00:00:00,35.3,21.48,2006/01/15
01/16/2006 00:00:00,35.32,21.18,2006/01/16
01/17/2006 00:00:00,35.3,21.08,2006/01/17
01/18/2006 00:00:00,35.07,21.02,2006/01/18
01/19/2006 00:00:00,34.83,20.73,2006/01/19
01/20/2006 00:00:00,34.59,20.2,2006/01/20
01/21/2006 00:00:00,34.3,19.76,2006/01/21
01/22/2006 00:00:00,33.82,19.21,2006/01/22
01/23/2006 00:00:00,33,18.41,2006/01/23
01/24/2006 00:00:00,31.9,17.33,2006/01/24
01/25/2006 00:00:00,30.54,16.12,2006/01/25
01/26/2006 00:00:00,29,14.82,2006/01/26
01/27/2006 00:00:00,27.73,13.62,2006/01/27
01/28/2006 00:00:00,27.16,12.95,2006/01/28
01/29/2006 00:00:00,27.17,12.75,2006/01/29
01/30/2006 00:00:00,27.93,13.02,2006/01/30
01/31/2006 00:00:00,28.94,13.89,2006/01/31
02/01/2006 00:00:00,30.18,15.51,2006/02/01
02/02/2006 00:00:00,31.3,16.77,2006/02/02
02/03/2006 00:00:00,32.65,18.12,2006/02/03
02/04/2006 00:00:00,33.85,19.37,2006/02/04
02/05/2006 00:00:00,34.37,21.33,2006/02/05
02/06/2006 00:00:00,34.6,21.86,2006/02/06
02/07/2006 00:00:00,34.68,22,2006/02/07
02/08/2006 00:00:00,34.64,21.97,2006/02/08
02/09/2006 00:00:00,34.53,21.9,2006/02/09
02/10/2006 00:00:00,34.32,21.72,2006/02/10
02/11/2006 00:00:00,33.94,21.37,2006/02/11
02/12/2006 00:00:00,33.01,19.55,2006/02/12
02/13/2006 00:00:00,31.55,17.46,2006/02/13
02/14/2006 00:00:00,29.98,15.73,2006/02/14
02/15/2006 00:00:00,28.26,14.13,2006/02/15
02/16/2006 00:00:00,26.75,12.72,2006/02/16
02/17/2006 00:00:00,25.36,11.61,2006/02/17
02/18/2006 00:00:00,24.27,10.75,2006/02/18
02/19/2006 00:00:00,23.51,9.99,2006/02/19
02/20/2006 00:00:00,22.99,9.34,2006/02/20
02/21/2006 00:00:00,22.45,8.92,2006/02/21
02/22/2006 00:00:00,21.93,8.53,2006/02/22
02/23/2006 00:00:00,21.6,8.31,2006/02/23
02/24/2006 00:00:00,21.6,8.53,2006/02/24
02/25/2006 00:00:00,21.69,9.34,2006/02/25
02/26/2006 00:00:00,21.7,9.63,2006/02/26
02/27/2006 00:00:00,21.87,10.26,2006/02/27
02/28/2006 00:00:00,26.3,12.68,2006/02/28
03/01/2006 00:00:00,32.88,17.53,2006/03/01
03/02/2006 00:00:00,35.38,20.75,2006/03/02
03/03/2006 00:00:00,35.8,21.47,2006/03/03
03/04/2006 00:00:00,35.76,21.35,2006/03/04
03/05/2006 00:00:00,35.6,21.12,2006/03/05
03/06/2006 00:00:00,35.67,21.57,2006/03/06
03/07/2006 00:00:00,36.14,21.86,2006/03/07
03/08/2006 00:00:00,36.49,21.89,2006/03/08
03/09/2006 00:00:00,36.6,21.95,2006/03/09
03/10/2006 00:00:00,36.28,21.71,2006/03/10
03/11/2006 00:00:00,35.8,21.25,2006/03/11
03/12/2006 00:00:00,35.4,20.76,2006/03/12
03/13/2006 00:00:00,35.16,20.87,2006/03/13
03/14/2006 00:00:00,35.07,20.94,2006/03/14
03/15/2006 00:00:00,35.09,20.96,2006/03/15
03/16/2006 00:00:00,34.99,20.78,2006/03/16
03/17/2006 00:00:00,34.92,20.68,2006/03/17
03/18/2006 00:00:00,34.85,20.65,2006/03/18
03/19/2006 00:00:00,34.81,20.58,2006/03/19
03/20/2006 00:00:00,34.79,20.54,2006/03/20
03/21/2006 00:00:00,34.77,20.63,2006/03/21
03/22/2006 00:00:00,34.68,20.45,2006/03/22
03/23/2006 00:00:00,34.57,20.33,2006/03/23
03/24/2006 00:00:00,34.47,20.29,2006/03/24
03/25/2006 00:00:00,34.55,20.8,2006/03/25
03/26/2006 00:00:00,35.11,21.43,2006/03/26
03/27/2006 00:00:00,35.15,21.31,2006/03/27
03/28/2006 00:00:00,35.13,21.31,2006/03/28
03/29/2006 00:00:00,35.09,21.26,2006/03/29
03/30/2006 00:00:00,35.08,21.5,2006/03/30
03/31/2006 00:00:00,35.09,21.67,2006/03/31
04/01/2006 00:00:00,35.22,22.44,2006/04/01
04/02/2006 00:00:00,35.33,22.87,2006/04/02
04/03/2006 00:00:00,35.52,23.6,2006/04/03
04/04/2006 00:00:00,36.29,26.59,2006/04/04
04/05/2006 00:00:00,36.96,27.21,2006/04/05
04/06/2006 00:00:00,37.04,NA,2006/04/06
04/07/2006 00:00:00,36.73,26.32,2006/04/07
04/08/2006 00:00:00,36.48,25.64,2006/04/08
04/09/2006 00:00:00,36.3,25.4,2006/04/09
04/10/2006 00:00:00,36.06,25.01,2006/04/10
04/11/2006 00:00:00,35.86,24.34,2006/04/11
04/12/2006 00:00:00,35.95,24.43,2006/04/12
04/13/2006 00:00:00,36.11,24.52,2006/04/13
04/14/2006 00:00:00,36.34,NA,2006/04/14
04/15/2006 00:00:00,36.67,24.85,2006/04/15
04/16/2006 00:00:00,36.77,25.05,2006/04/16
04/17/2006 00:00:00,36.87,25.2,2006/04/17
04/18/2006 00:00:00,36.71,25.05,2006/04/18
